Company Name,Search ID,Promotion Price,No Promotion Price,Departure Date,Departure Time,Arrival Time,Arrival Date,Arrival Location,Departure Location,Class
Catarinense,14,,79.9,2023-07-03 00:00:00,09:00,15:30,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo - DD
Catarinense,14,,84.99,2023-07-03 00:00:00,09:00,15:30,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,14,,219.58,2023-07-03 00:00:00,09:30,15:30,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,14,,89.87,2023-07-03 00:00:00,09:30,16:01,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,14,,80.08,2023-07-03 00:00:00,09:30,15:30,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
1001,14,,89.87,2023-07-03 00:00:00,09:30,16:01,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo - DD
1001,14,,89.87,2023-07-03 00:00:00,09:45,15:47,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
1001,14,,114.99,2023-07-03 00:00:00,10:00,16:30,2023-07-03,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Executivo - DD
Águia Branca EB,14,,109.9,2023-07-03 00:00:00,10:00,16:15,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
1001,14,,179.99,2023-07-03 00:00:00,10:00,16:30,2023-07-03,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,14,,199.9,2023-07-03 00:00:00,10:30,17:00,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,14,,99.87,2023-07-03 00:00:00,10:30,17:00,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,14,,89.87,2023-07-03 00:00:00,10:45,17:30,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,14,,199.9,2023-07-03 00:00:00,10:45,17:30,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,14,,110.9,2023-07-03 00:00:00,11:00,17:00,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Penha,14,,88.4,2023-07-03 00:00:00,11:00,17:00,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
1001,14,,89.87,2023-07-03 00:00:00,11:30,18:01,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,14,,199.9,2023-07-03 00:00:00,11:30,18:01,2023-07-03,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
